time,speed,nfbVD-N1-S-88.060-M-LOOP,nfbVD-N1-S-90.000-M-LOOP,nfbVD-N1-S-91-I-WS-1-竹北,nfbVD-N1-S-91-I-WS-2-竹北,nfbVD-N1-S-91-O-NE-2-竹北,nfbVD-N1-S-91-O-NW-1-竹北,nfbVD-N1-S-91.180-N-LOOP,nfbVD-N1-S-91.825-M-RS,shoulder
08:10:00,14.25,329,371,81,61,14,37,335,427,110
08:15:00,18.75,352,363,72,45,12,31,332,404,116
08:20:00,17.0,362,380,79,57,10,25,326,413,105
08:25:00,16.75,341,390,62,50,12,28,331,397,105
08:30:00,20.5,395,370,74,43,12,30,327,371,121
08:35:00,16.25,377,377,62,39,20,37,303,363,121
08:40:00,20.75,390,339,68,32,11,27,328,394,115
08:45:00,16.25,340,363,72,43,15,36,327,395,105
08:50:00,13.25,316,391,69,39,10,29,316,376,108
08:55:00,22.0,380,325,68,34,9,22,293,359,121
09:00:00,16.25,341,354,72,33,21,36,297,371,105
09:05:00,13.75,323,348,65,44,22,36,291,372,106
09:10:00,18.5,381,351,71,30,18,36,311,365,125
09:15:00,16.5,314,355,66,33,13,31,279,347,105
09:20:00,15.25,363,317,66,32,12,37,303,367,113
09:25:00,13.5,308,354,70,33,11,26,284,356,101
09:30:00,17.25,349,343,77,41,11,27,324,388,115
09:35:00,14.25,319,366,65,32,18,39,321,332,99
09:40:00,17.75,375,361,69,28,13,28,251,280,110
09:45:00,17.75,345,262,68,36,12,28,236,344,94
09:50:00,15.25,304,302,61,28,8,39,281,329,86
09:55:00,13.5,243,329,67,31,14,40,269,341,66
10:00:00,21.0,320,317,61,31,18,52,288,369,96
10:05:00,16.75,323,351,74,40,17,35,303,337,107
10:10:00,17.5,328,352,61,35,15,34,264,342,106
10:15:00,15.25,320,306,66,32,15,39,271,346,102
10:20:00,13.75,308,329,65,26,21,49,289,329,97
10:25:00,15.5,300,339,60,33,21,35,243,323,103
10:30:00,16.25,361,280,69,33,14,34,289,375,105
10:35:00,11.75,292,303,67,33,10,40,251,308,97
10:40:00,13.75,339,303,70,32,18,44,236,322,106
10:45:00,11.75,289,339,67,32,13,46,266,298,87
10:50:00,12.5,279,301,70,32,21,53,244,307,99
10:55:00,20.5,329,291,63,32,13,45,248,343,104
11:00:00,11.25,268,330,75,29,22,53,299,345,76
11:05:00,13.25,306,384,66,32,26,62,225,298,96
11:10:00,22.25,391,294,66,32,20,48,226,303,114
11:15:00,11.75,292,296,75,38,23,60,286,360,83
11:20:00,10.75,274,377,70,43,16,48,272,335,84
11:25:00,20.0,347,308,72,47,26,57,256,313,103
11:30:00,13.75,321,323,65,49,16,44,269,337,91
11:35:00,14.5,306,315,70,36,20,44,259,341,93
11:40:00,12.75,319,287,72,47,21,51,277,340,96
11:45:00,13.5,290,364,69,43,25,65,224,311,84
11:50:00,15.75,344,290,61,39,24,55,289,346,97
11:55:00,11.5,281,381,67,45,22,56,302,368,85
12:00:00,16.25,333,360,63,49,20,49,289,337,108
12:05:00,21.0,393,355,72,43,27,55,335,398,123
12:10:00,15.75,328,390,67,40,22,58,237,282,93
12:15:00,23.25,411,313,63,45,34,68,236,312,118
12:20:00,12.25,287,335,73,52,27,76,320,392,81
12:25:00,14.25,319,408,76,39,15,61,374,430,90
12:30:00,18.25,370,462,71,50,24,63,363,415,104
12:35:00,34.75,437,452,71,41,25,63,351,429,131
12:40:00,33.75,455,442,71,52,26,69,350,403,134
12:45:00,22.25,407,420,75,50,25,59,339,402,119
12:50:00,26.0,447,426,71,45,21,54,352,437,129
12:55:00,19.75,379,447,72,50,20,62,371,432,107
13:00:00,25.75,427,432,72,52,18,65,365,406,125
13:05:00,22.75,403,447,71,48,18,52,354,400,116
13:10:00,25.25,433,451,66,40,22,58,340,402,129
13:15:00,32.75,444,410,76,44,21,56,380,442,131
13:20:00,21.25,408,467,73,47,16,59,354,431,118
13:25:00,26.5,445,459,68,40,13,46,353,433,129
13:30:00,27.5,441,411,65,32,26,66,338,419,132
13:35:00,23.5,399,439,74,33,24,60,360,380,112
13:40:00,27.75,409,457,69,48,23,70,372,416,126
13:45:00,33.0,421,425,72,34,21,48,344,407,115
13:50:00,33.25,436,442,71,47,22,51,349,398,119
13:55:00,24.25,403,409,71,40,23,50,336,399,125
14:00:00,25.75,387,433,57,34,25,65,356,419,118
14:05:00,27.75,388,437,66,30,20,67,308,379,122
14:10:00,35.5,432,403,57,29,23,61,380,431,122
14:15:00,33.25,376,465,79,37,25,68,346,403,110
14:20:00,51.5,422,430,97,53,29,71,275,373,107
14:25:00,43.5,438,393,108,71,28,62,308,405,99
14:30:00,25.75,363,411,99,56,31,77,304,418,120
14:35:00,22.0,394,409,105,58,27,79,311,416,127
14:40:00,21.5,393,403,88,56,35,78,311,367,119
14:45:00,27.75,403,400,96,65,38,81,297,392,123
14:50:00,21.25,383,387,87,52,26,75,278,366,111
14:55:00,20.5,383,362,88,59,28,85,276,349,120
15:00:00,18.5,357,378,86,55,39,82,260,344,105
15:05:00,22.0,379,336,94,53,37,72,258,334,110
15:10:00,13.0,309,351,75,54,35,85,319,396,87
15:15:00,15.25,333,418,87,64,42,80,375,442,96
15:20:00,22.75,392,517,97,71,33,93,406,468,120
15:25:00,39.0,483,531,93,66,43,96,412,494,135
15:30:00,38.75,499,561,90,56,38,84,408,461,144
15:35:00,48.25,472,549,73,49,30,69,402,476,117
15:40:00,49.5,487,481,87,55,29,68,367,435,117
15:45:00,51.25,473,447,86,61,40,74,375,446,102
15:50:00,53.25,476,521,82,49,32,106,362,422,114
15:55:00,40.5,435,483,78,55,34,80,361,425,114
16:00:00,47.5,461,500,85,61,33,79,367,418,103
16:05:00,71.75,377,480,78,52,28,107,381,474,62
16:10:00,87.5,437,519,76,48,53,102,377,443,50
16:15:00,94.5,415,533,79,46,39,98,392,459,30
16:20:00,94.75,357,366,77,53,24,69,381,441,17
16:25:00,95.5,420,411,84,53,29,60,323,392,27
16:30:00,95.5,361,392,80,51,31,76,305,375,22
16:35:00,94.75,390,340,74,53,22,67,283,318,25
16:40:00,95.0,273,346,98,64,29,56,298,383,10
16:45:00,99.75,191,211,65,34,16,46,155,208,3
16:50:00,100.25,154,166,60,50,18,38,134,156,2
16:55:00,102.0,169,144,96,45,10,28,119,234,2
17:00:00,97.5,209,216,75,36,20,45,180,236,3
17:05:00,104.5,147,156,68,31,18,40,112,184,1
17:10:00,106.0,158,153,109,59,18,38,127,212,1
17:15:00,101.25,183,177,107,67,18,38,148,238,2
17:20:00,94.25,314,292,67,46,16,48,200,250,12
17:25:00,94.25,421,346,71,50,37,74,315,359,36
17:30:00,90.25,415,454,55,31,25,77,330,354,40
17:35:00,92.0,388,439,59,40,25,77,321,342,34
17:40:00,88.25,444,383,66,29,42,83,363,393,48
17:45:00,91.25,386,394,73,45,33,70,308,366,33
17:50:00,93.5,356,405,55,37,36,80,306,353,29
17:55:00,94.25,366,386,58,37,31,75,278,312,32
18:00:00,89.25,427,465,59,35,42,93,327,354,48
18:05:00,84.5,419,446,59,41,27,87,321,357,54
18:10:00,82.5,454,463,61,41,34,83,348,399,42
18:15:00,94.75,291,339,67,39,27,71,335,363,15
18:20:00,93.75,270,255,77,48,26,54,218,297,11
18:25:00,95.0,260,261,74,44,26,60,230,283,11
18:30:00,92.5,295,265,55,37,29,57,202,246,18
18:35:00,96.25,260,254,65,48,18,46,221,272,5
18:40:00,94.5,267,257,61,36,23,49,230,266,10
18:45:00,96.5,244,216,59,27,17,47,173,210,6
18:50:00,95.75,287,275,71,47,18,65,221,265,12
18:55:00,93.5,275,271,60,34,27,62,222,269,14
19:00:00,95.5,247,239,44,30,23,65,183,215,1
19:05:00,91.33,276,267,48,32,16,49,224,257,0
19:10:00,94.0,261,269,69,54,25,51,229,283,0
19:15:00,88.67,281,265,44,24,19,53,192,223,0
19:20:00,90.67,282,289,40,30,18,66,228,243,0
19:25:00,94.33,228,230,60,38,30,61,181,241,0
19:30:00,91.0,266,279,45,33,28,59,210,258,0
19:35:00,92.33,262,235,47,29,22,52,205,241,0
19:40:00,91.67,262,274,55,31,23,54,198,240,0
19:45:00,94.33,234,261,43,29,25,59,222,253,0
19:50:00,95.0,258,242,44,29,21,52,195,213,0
19:55:00,92.67,242,255,42,24,22,53,189,220,0
20:00:00,87.33,294,262,64,37,28,54,216,260,0
20:05:00,91.67,270,307,56,40,36,65,234,282,0
20:10:00,89.0,295,282,43,33,30,60,222,258,0
20:15:00,94.67,252,241,49,29,24,53,196,234,0
20:20:00,91.33,258,272,56,39,26,61,201,252,0
20:25:00,89.67,314,287,48,33,35,68,207,237,0
20:30:00,89.67,240,269,57,42,28,69,212,257,0
20:35:00,89.33,286,289,52,26,34,73,221,252,0
20:40:00,93.33,273,265,50,38,34,69,198,230,0
20:45:00,92.0,287,277,43,30,33,66,208,235,0
20:50:00,90.67,248,247,60,37,20,56,193,244,0
20:55:00,92.33,282,280,48,28,30,71,222,262,0
21:00:00,89.67,319,312,44,35,34,81,222,246,0
21:05:00,92.0,266,268,46,30,34,82,196,240,0
21:10:00,88.67,303,308,42,32,54,95,208,237,0
21:15:00,79.71,313,314,44,35,44,82,216,250,0
21:20:00,70.75,323,321,47,38,34,69,225,263,1
21:25:00,88.67,323,293,47,25,39,75,227,267,0
21:30:00,89.5,310,312,38,24,44,81,228,241,1
21:35:00,90.67,299,310,33,27,43,84,234,226,0
21:40:00,87.0,277,255,31,21,33,66,204,221,0
21:45:00,91.67,277,317,49,35,41,88,212,253,0
21:50:00,91.0,274,282,34,24,46,75,227,246,0
21:55:00,92.33,258,242,37,21,21,61,179,209,0
22:00:00,89.33,259,243,39,25,28,57,179,211,0
22:05:00,90.33,315,317,46,26,46,90,224,248,0
22:10:00,92.67,266,291,44,38,32,70,225,262,0
22:15:00,90.33,282,275,45,29,42,74,201,232,0
22:20:00,91.67,286,284,40,27,37,76,207,232,0
22:25:00,91.33,265,277,33,17,33,72,204,230,0
22:30:00,90.67,301,288,34,20,27,70,213,243,0
22:35:00,89.67,277,256,36,20,30,60,204,220,0
22:40:00,91.0,249,254,39,31,39,82,181,210,0
22:45:00,94.67,246,259,36,21,31,68,187,215,0
22:50:00,94.33,225,230,24,15,27,57,184,194,0
22:55:00,90.67,251,246,24,15,37,70,170,176,0
23:00:00,93.33,205,217,16,12,22,45,165,182,0
23:05:00,93.0,238,228,20,12,27,56,188,192,0
23:10:00,93.0,212,217,23,16,24,60,152,169,0
23:15:00,94.67,180,198,35,20,24,47,153,171,0
23:20:00,91.67,214,191,33,17,29,57,139,156,0
23:25:00,95.0,167,191,12,10,18,49,136,142,0
23:30:00,97.0,183,177,21,13,20,45,126,136,0
23:35:00,95.67,177,182,15,12,24,49,142,152,0
23:40:00,97.67,156,158,25,16,11,35,114,131,0
23:45:00,97.0,184,173,14,9,16,43,133,142,0
23:50:00,97.0,176,184,13,11,19,40,127,135,0
23:55:00,96.67,177,179,17,13,16,29,138,150,0
