time,speed,nfbVD-N1-S-88.060-M-LOOP,nfbVD-N1-S-90.000-M-LOOP,nfbVD-N1-S-91-I-WS-1-竹北,nfbVD-N1-S-91-I-WS-2-竹北,nfbVD-N1-S-91-O-NE-2-竹北,nfbVD-N1-S-91-O-NW-1-竹北,nfbVD-N1-S-91.180-N-LOOP,nfbVD-N1-S-91.825-M-RS,shoulder
03:00:00,100.33,98,87,6,5,6,11,80,75,0
03:05:00,101.67,112,102,12,8,2,6,104,102,0
03:10:00,99.0,104,111,10,8,1,5,107,113,0
03:15:00,98.0,110,104,8,6,3,8,103,108,0
03:20:00,100.0,121,117,12,9,4,12,106,101,0
03:25:00,100.33,109,104,16,4,4,7,94,113,0
03:30:00,98.67,104,109,9,6,2,6,108,96,0
03:35:00,101.33,107,118,9,4,2,7,109,116,0
03:40:00,99.0,131,113,18,15,0,4,107,131,0
03:45:00,100.0,160,171,5,5,3,7,165,140,0
03:50:00,98.67,128,128,14,7,3,9,116,118,0
03:55:00,99.0,140,122,9,8,0,5,121,129,0
04:00:00,102.0,134,107,4,3,3,8,136,134,0
04:05:00,99.67,130,138,11,5,1,6,138,136,0
04:10:00,98.67,148,131,15,12,1,7,122,122,0
04:15:00,99.67,145,152,11,6,2,6,146,143,0
04:20:00,101.33,180,175,16,15,2,8,171,166,0
04:25:00,100.67,184,158,13,13,3,6,150,169,0
04:30:00,101.67,141,160,12,8,3,6,162,166,0
04:35:00,99.0,189,156,15,8,1,8,143,161,0
04:40:00,100.33,180,191,15,12,1,11,189,177,0
04:45:00,100.0,231,212,18,13,2,7,201,186,0
04:50:00,100.0,261,238,11,9,4,11,234,225,0
04:55:00,102.67,222,261,17,13,8,14,246,245,0
05:00:00,99.33,253,220,30,18,3,9,212,218,0
05:05:00,99.67,282,277,17,8,2,13,261,263,0
05:10:00,95.5,263,260,22,19,1,15,243,239,1
05:15:00,105.75,298,281,23,14,3,17,272,251,1
05:20:00,98.0,311,315,29,18,7,15,294,302,0
05:25:00,99.33,326,322,36,23,10,17,300,318,0
05:30:00,98.67,334,330,31,18,4,16,342,354,0
05:35:00,98.0,380,377,40,31,10,20,345,344,0
05:40:00,94.67,384,344,46,35,3,14,343,370,0
05:45:00,96.67,399,442,50,31,4,17,414,425,0
05:50:00,94.0,477,412,40,24,4,15,366,401,0
05:55:00,95.0,459,465,44,31,4,17,451,448,1
06:00:00,90.5,514,476,42,26,9,21,471,434,24
06:05:00,96.5,459,493,42,24,10,25,445,452,34
06:10:00,81.25,475,495,56,37,9,20,436,450,35
06:15:00,67.75,490,430,68,57,7,22,408,461,66
06:20:00,67.0,523,520,63,49,11,35,398,444,96
06:25:00,59.75,533,507,61,36,9,28,437,461,130
06:30:00,47.25,467,507,84,52,17,31,399,451,117
06:35:00,51.75,498,456,72,56,21,34,391,448,123
06:40:00,32.5,448,438,83,48,16,32,361,448,146
06:45:00,29.25,391,424,84,61,20,36,381,449,125
06:50:00,28.25,415,440,100,70,17,42,352,424,130
06:55:00,24.25,398,403,72,32,18,31,360,451,128
07:00:00,21.5,380,423,72,39,11,27,349,410,116
07:05:00,24.0,414,420,64,47,15,28,338,402,129
07:10:00,16.75,375,381,63,42,15,30,340,416,110
07:15:00,16.5,376,378,60,37,14,26,358,421,121
07:20:00,20.5,382,412,85,58,24,41,365,421,109
07:25:00,20.25,369,425,70,46,23,38,369,446,116
07:30:00,24.75,397,383,58,35,14,26,366,425,122
07:35:00,18.0,397,428,85,56,20,37,342,386,116
07:40:00,23.75,427,415,70,41,12,30,333,421,129
07:45:00,21.75,416,360,70,45,21,38,353,445,133
07:50:00,16.0,346,411,72,51,16,36,363,409,100
07:55:00,19.25,371,398,78,49,15,28,336,424,111
08:00:00,23.25,430,377,79,55,16,31,313,371,125
08:05:00,18.25,374,369,89,61,15,32,314,393,106
08:10:00,15.0,350,350,62,36,14,27,321,375,111
08:15:00,14.5,345,370,91,50,20,39,349,418,103
08:20:00,15.25,348,395,88,65,20,49,347,421,101
08:25:00,18.5,375,410,91,62,16,38,329,396,107
08:30:00,23.25,412,376,87,53,18,36,303,409,119
08:35:00,15.75,358,365,77,50,18,31,319,374,112
08:40:00,16.5,362,351,74,45,16,28,247,312,109
08:45:00,17.25,357,270,72,34,12,35,248,315,114
08:50:00,11.0,286,313,67,35,15,40,255,355,92
08:55:00,10.0,278,296,71,32,19,45,320,412,86
09:00:00,12.0,304,378,73,32,21,40,366,430,100
09:05:00,14.25,338,417,70,37,17,33,326,361,104
09:10:00,22.0,409,365,70,31,8,28,305,389,120
09:15:00,21.5,399,378,72,35,25,43,337,402,117
09:20:00,15.25,314,376,71,35,18,32,322,395,102
09:25:00,23.0,382,381,67,32,18,45,311,388,115
09:30:00,18.5,386,341,66,26,18,38,341,391,115
09:35:00,15.25,331,398,60,29,18,40,299,388,97
09:40:00,21.75,388,369,60,25,19,50,323,379,115
09:45:00,18.75,338,354,52,31,17,40,312,390,105
09:50:00,23.0,366,370,55,33,11,29,286,345,104
09:55:00,16.5,349,326,56,26,17,32,289,377,101
10:00:00,16.75,316,338,61,29,21,53,303,341,93
10:05:00,13.5,309,365,65,22,12,34,302,363,98
10:10:00,21.0,372,342,50,16,22,56,294,381,108
10:15:00,16.5,327,340,61,32,12,39,295,369,105
10:20:00,14.25,319,334,46,23,14,33,278,371,88
10:25:00,16.75,350,356,60,23,20,51,306,373,106
10:30:00,16.75,333,360,55,28,17,40,279,339,95
10:35:00,16.75,344,352,58,27,23,57,287,365,101
10:40:00,15.75,325,330,60,29,19,47,302,374,100
10:45:00,16.0,346,391,58,32,16,42,297,359,100
10:50:00,17.25,350,335,53,25,19,43,287,368,102
10:55:00,15.75,346,348,52,29,19,41,301,364,98
11:00:00,17.5,361,359,55,33,19,38,306,370,107
11:05:00,15.25,341,356,66,21,20,49,315,390,105
11:10:00,15.0,343,375,66,21,25,53,309,361,96
11:15:00,20.25,388,361,63,19,24,57,272,322,109
11:20:00,18.0,351,319,61,23,17,36,312,376,103
11:25:00,12.25,310,392,56,35,23,55,308,373,93
11:30:00,20.0,349,356,68,32,21,52,314,385,103
11:35:00,18.25,352,388,76,36,9,47,311,388,102
11:40:00,20.25,387,366,62,32,27,55,306,364,110
11:45:00,18.0,354,373,72,31,21,68,303,374,97
11:50:00,19.5,361,377,72,50,16,51,342,414,103
11:55:00,23.75,380,411,71,36,23,60,329,398,105
12:00:00,22.0,390,415,68,45,26,62,299,377,102
12:05:00,22.0,395,359,69,38,31,73,338,399,114
12:10:00,18.75,348,430,69,43,24,55,314,387,99
12:15:00,23.25,398,403,68,49,18,60,353,399,114
12:20:00,21.75,377,408,71,46,12,49,324,392,118
12:25:00,25.5,429,400,77,54,15,63,364,415,118
12:30:00,20.75,414,452,79,51,16,56,328,413,125
12:35:00,30.33,317,400,-594,45,-594,55,-891,-1188,0
12:40:00,30.67,346,-1188,-594,-297,-594,-297,-891,-1188,0
12:45:00,37.0,364,-1188,-594,-297,-594,-297,-891,-1188,0
12:50:00,31.33,288,-1188,-594,-297,-594,-297,-891,-1188,0
12:55:00,37.67,348,-1188,-594,-297,-594,-297,-891,-1188,0
13:00:00,36.33,358,-1188,-594,-297,-594,-297,-891,-1188,0
13:05:00,38.67,324,-1188,-594,-297,-594,-297,-891,-1188,0
13:10:00,67.67,286,-1188,-594,-297,-594,-297,-891,-1188,0
13:15:00,100.67,272,-1188,-594,-297,-594,-297,-891,-1188,0
13:20:00,96.67,286,-1188,-594,-297,-594,-297,-891,-1188,0
13:25:00,97.67,308,-1188,-594,-297,-594,-297,-891,-1188,0
13:30:00,100.33,319,-1188,-594,-297,-594,-297,-891,-1188,0
13:35:00,97.67,291,-1188,-594,-297,-594,-297,-891,-1188,0
13:40:00,94.0,338,-1188,-594,-297,-594,-297,-891,-1188,0
13:45:00,100.67,318,-1188,-594,-297,-594,-297,-891,-1188,0
13:50:00,98.0,318,-1188,-594,-297,-594,-297,-891,-1188,0
13:55:00,95.67,314,-1188,-594,-297,-594,-297,-891,-1188,0
14:00:00,94.67,402,-1188,-594,-297,-594,-297,-891,-1188,0
14:05:00,96.67,328,-1188,-594,-297,-594,-297,-891,-1188,0
14:10:00,94.67,348,-1188,-594,-297,-594,-297,-891,-1188,0
14:15:00,97.33,378,-1188,-594,-297,-594,-297,-891,-1188,0
14:20:00,98.33,377,-1188,-594,-297,-594,-297,-891,-1188,0
14:25:00,99.0,391,-1188,-594,-297,-594,-297,-891,-1188,0
14:30:00,98.67,372,-1188,-594,-297,-594,-297,-891,-1188,0
14:35:00,98.0,339,-1188,-594,-297,-594,-297,-891,-1188,0
14:40:00,92.67,391,-1188,-594,-297,-594,-297,-891,-1188,0
14:45:00,91.0,396,-1188,-594,-297,-594,-297,-891,-1188,0
14:50:00,96.33,350,-1188,-594,-297,-594,-297,-891,-1188,0
14:55:00,90.33,343,-1188,-594,-297,-594,-297,-891,-1188,0
15:00:00,96.0,338,-1188,-594,-297,-594,-297,-891,-1188,0
15:05:00,90.33,420,-1188,-594,-297,-594,-297,-891,-1188,0
15:10:00,93.67,356,-1188,-594,-297,-594,-297,-891,-1188,0
15:15:00,95.0,429,-1188,-594,-297,-594,-297,-891,-1188,0
15:20:00,98.67,349,-1188,-594,-297,-594,-297,-891,-1188,0
15:25:00,97.0,363,-1188,-594,-297,-594,-297,-891,-1188,0
15:30:00,98.0,336,-1188,-594,-297,-594,-297,-891,-1188,0
15:35:00,96.67,428,-1188,-594,-297,-594,-297,-891,-1188,0
15:40:00,99.67,373,-1188,-594,-297,-594,-297,-891,-1188,0
15:45:00,95.33,362,-1188,-594,-297,-594,-297,-891,-1188,0
15:50:00,97.67,354,-1188,-594,-297,-594,-297,-891,-1188,0
15:55:00,92.67,390,-1188,-594,-297,-594,-297,-891,-1188,0
16:00:00,95.33,323,-1188,-594,-297,-594,-297,-891,-1188,0
16:05:00,94.0,377,-1188,-594,-297,-594,-297,-891,-1188,0
16:10:00,98.0,337,-1188,-594,-297,-594,-297,-891,-1188,0
16:15:00,95.0,362,-1188,-594,-297,-594,-297,-891,-1188,0
16:20:00,96.0,319,-1188,-594,-297,-594,-297,-891,-1188,0
16:25:00,95.33,329,-1188,-594,-297,-594,-297,-891,-1188,0
16:30:00,96.25,389,366,87,58,17,67,326,369,19
16:35:00,95.25,404,378,68,46,32,62,364,407,19
16:40:00,94.5,448,373,79,50,28,75,342,362,34
16:45:00,98.0,363,420,62,31,28,72,377,402,17
16:50:00,95.0,461,445,65,44,24,72,345,379,40
16:55:00,98.25,373,429,79,47,38,70,333,388,16
17:00:00,96.0,401,348,78,38,29,69,302,329,14
17:05:00,97.75,395,386,77,47,28,84,323,383,21
17:10:00,97.25,407,391,76,44,37,72,333,382,18
17:15:00,97.0,394,406,75,42,28,74,325,368,21
17:20:00,99.75,354,349,77,47,27,81,293,360,13
17:25:00,98.5,375,362,63,37,34,82,294,327,31
17:30:00,99.75,354,373,58,32,26,72,293,321,18
17:35:00,100.0,371,391,64,46,29,80,305,342,24
17:40:00,99.25,367,335,82,49,50,82,273,337,23
17:45:00,96.5,289,369,66,37,46,77,271,320,6
17:50:00,99.25,326,268,64,46,19,70,213,250,23
17:55:00,98.75,330,321,50,30,20,62,238,275,15
18:00:00,100.75,350,384,70,41,25,86,279,286,13
18:05:00,98.25,310,308,63,49,25,74,263,317,12
18:10:00,98.25,338,315,73,43,34,65,260,311,20
18:15:00,97.75,312,355,67,44,29,80,274,318,13
18:20:00,97.75,340,298,58,47,34,69,232,269,12
18:25:00,100.0,261,306,62,40,32,72,221,272,11
18:30:00,100.25,277,294,74,54,16,56,228,284,11
18:35:00,99.0,252,232,55,38,16,54,188,230,7
18:40:00,98.75,255,242,66,45,18,60,189,237,8
18:45:00,101.0,296,276,65,52,23,63,238,287,7
18:50:00,102.0,268,268,80,48,16,50,223,281,1
18:55:00,91.75,290,290,69,55,18,54,229,284,4
19:00:00,97.5,278,257,69,44,28,59,216,262,1
19:05:00,91.67,287,289,51,38,33,72,213,249,0
19:10:00,90.67,257,250,64,49,20,64,190,245,0
19:15:00,91.0,233,245,77,52,26,53,196,259,0
19:20:00,88.67,345,311,76,52,25,54,244,298,0
19:25:00,90.67,289,309,67,31,30,71,252,311,0
19:30:00,92.67,256,283,46,30,30,59,225,261,0
19:35:00,92.33,299,254,55,37,26,58,192,237,0
19:40:00,91.75,309,339,59,35,38,84,254,297,1
19:45:00,90.33,281,306,56,33,37,76,223,268,0
19:50:00,90.33,321,298,67,47,28,72,237,284,0
19:55:00,92.0,310,289,68,43,32,69,221,275,0
20:00:00,91.33,272,282,65,48,30,56,231,274,0
20:05:00,90.67,290,291,61,43,23,58,238,287,0
20:10:00,88.33,299,278,44,34,19,56,215,253,0
20:15:00,90.67,306,319,59,41,37,80,254,297,0
20:20:00,89.0,361,364,63,39,39,91,252,312,0
20:25:00,90.67,319,291,59,37,35,77,232,280,0
20:30:00,92.33,289,328,66,48,29,64,249,302,0
20:35:00,92.67,294,303,60,42,31,70,238,280,0
20:40:00,87.33,320,307,61,42,31,74,239,296,0
20:45:00,90.0,345,312,46,24,32,72,234,263,0
20:50:00,90.67,295,322,55,37,22,70,263,303,0
20:55:00,92.67,315,317,53,34,38,73,247,284,0
21:00:00,92.67,319,310,47,32,43,76,217,255,0
21:05:00,91.67,307,300,58,36,35,76,233,275,0
21:10:00,93.67,302,293,70,39,29,70,229,272,0
21:15:00,92.33,284,311,44,36,45,79,216,252,0
21:20:00,93.67,269,269,48,38,28,69,214,242,0
21:25:00,93.0,293,273,43,30,26,65,209,243,0
21:30:00,93.0,276,309,37,29,32,69,242,265,0
21:35:00,102.25,278,271,37,24,33,62,206,224,1
21:40:00,91.67,302,270,42,30,30,61,200,233,0
21:45:00,94.33,257,302,40,28,39,78,230,248,0
21:50:00,94.0,290,262,41,33,28,66,201,229,0
21:55:00,93.33,232,259,26,16,36,82,186,197,0
22:00:00,92.0,292,279,38,29,29,65,211,231,0
22:05:00,92.0,262,257,32,16,19,45,206,217,0
22:10:00,93.0,249,255,35,25,40,79,198,212,0
22:15:00,90.67,275,282,33,21,35,75,196,209,0
22:20:00,95.33,251,247,29,20,30,65,197,213,0
22:25:00,94.33,244,217,26,19,33,63,156,170,0
22:30:00,95.33,239,265,20,14,29,69,190,189,0
22:35:00,95.0,229,238,18,13,31,59,190,198,0
22:40:00,95.0,225,204,38,30,13,42,165,192,0
22:45:00,95.33,197,214,21,12,26,51,171,174,0
22:50:00,87.75,198,192,20,13,20,47,128,142,1
22:55:00,94.33,214,228,9,7,31,70,159,164,0
23:00:00,95.33,182,171,24,14,25,48,138,142,0
23:05:00,95.33,195,206,17,7,27,58,142,158,0
23:10:00,98.33,200,198,21,12,24,47,151,162,0
23:15:00,96.33,169,182,9,7,19,41,155,139,0
23:20:00,98.67,168,172,15,8,20,48,125,129,0
23:25:00,99.0,169,173,16,10,16,32,135,135,0
23:30:00,98.33,186,169,20,12,15,30,137,138,0
23:35:00,99.0,135,161,23,19,11,40,124,134,0
23:40:00,100.33,125,135,19,14,15,32,106,117,0
23:45:00,99.67,151,139,25,20,13,28,105,118,0
23:50:00,101.33,114,128,15,11,7,23,112,112,0
23:55:00,98.0,112,113,14,7,5,19,101,108,0
