time
0.14
2.03
2.29
2.39
2.44
2.69
2.95
3.17
3.32
3.58
4.26
5.35
5.44
7.6
7.69
8.88
9.7
9.95
10.43
11.34
12.12
13.34
13.69
13.82
14.19
14.6
15.37
15.4
16.0
16.89
17.72
18.89
19.22
20.26
20.87
21.51
24.01
26.24
26.8
27.08
27.33
27.35
27.36
28.01
29.1
29.29
29.38
31.81
32.02
32.68
33.25
33.36
33.65
34.68
35.39
37.64
38.87
45.87
46.83
47.48
48.22
48.5
49.8
50.67
52.14
54.24
54.35
57.57
57.97
58.84
58.97
59.37
62.14
62.2
63.23
63.73
65.58
65.73
66.77
66.83
67.51
67.7
67.74
67.86
67.89
68.37
69.91
70.43
70.68
72.23
72.71
73.43
73.61
73.66
74.05
74.43
76.56
77.0
77.94
78.71
78.75
80.07
80.62
81.35
82.02
82.28
82.46
82.56
83.33
87.13
87.59
87.74
88.63
90.18
91.61
91.77
92.02
92.48
92.98
94.1
95.06
95.97
96.6
96.86
96.98
97.98
98.59
98.64
99.4
99.93
100.43
101.84
102.0
102.49
102.9
103.93
104.69
105.75
107.46
108.61
108.9
110.78
110.79
110.88
111.55
111.78
112.48
112.57
113.82
114.01
118.9
119.45
119.51
120.17
121.85
122.02
122.37
122.43
123.33
124.06
124.08
126.19
126.22
126.99
127.39
127.45
129.64
129.96
130.26
130.56
131.45
132.06
132.19
132.43
133.21
133.31
134.95
137.18
137.67
138.59
138.79
139.95
141.76
142.64
143.4
143.51
144.75
144.95
145.23
146.5
146.77
147.16
147.59
148.3
148.34
149.22
150.12
150.14
150.6
150.86
152.35
154.2
155.97
156.54
157.57
158.22
158.45
158.93
158.99
159.0
160.77
161.02
161.3
161.91
162.0
165.44
168.46
168.75
168.85
169.42
169.81
171.6
171.81
171.92
172.83
173.03
173.28
174.35
174.83
175.63
177.13
177.9
180.19
180.96
182.41
184.18
186.19
188.11
188.88
191.89
192.02
192.24
192.69
192.97
193.14
193.23
193.79
194.35
195.23
195.59
195.94
197.03
197.17
197.27
197.68
200.11
201.15
201.8
202.91
203.5
204.59
204.94
204.99
206.42
206.6
207.81
207.85
208.06
208.61
208.62
210.34
210.41
211.52
212.78
214.93
215.54
216.54
217.12
217.86
218.02
218.26
219.85
221.14
221.3
221.72
222.14
223.84
224.03
224.55
224.63
224.78
226.77
226.94
227.9
228.18
229.81
229.82
230.59
231.11
231.35
231.82
232.54
232.7
233.05
234.51
235.59
235.96
236.34
237.27
238.03
238.46
239.92
240.28
240.69
243.05
243.16
244.47
245.29
248.36
250.16
251.59
251.77
251.83
253.25
254.01
254.39
254.46
256.89
257.87
258.26
258.4
260.43
260.51
265.65
265.83
266.29
268.04
268.12
269.73
270.61
270.69
271.06
271.28
272.82
274.16
274.92
275.2
275.24
276.57
277.45
278.13
279.16
281.08
281.11
281.5
281.86
282.58
283.1
283.14
283.64
283.88
284.53
286.67
287.27
288.78
289.31
289.74
291.05
293.36
293.46
294.69
294.79
295.14
295.38
295.74
298.41
299.48
299.69
299.78
300.69
300.86
301.89
302.48
303.5
307.13
307.69
308.71
310.31
310.36
310.43
311.76
311.83
313.33
313.81
313.83
314.05
315.83
317.41
318.39
321.92
323.22
324.11
326.13
326.14
326.84
327.39
328.37
329.79
329.86
330.61
330.82
331.49
331.96
333.09
335.4
338.3
339.73
339.85
340.44
341.15
341.55
341.74
343.13
344.25
345.51
346.73
346.92
347.04
347.95
349.04
349.34
349.92
351.02
351.27
351.61
353.58
354.05
354.32
355.35
356.04
356.13
356.33
357.17
358.3
359.49
359.61
359.64
359.76
360.21
360.48
360.69
361.13
363.6
364.04
366.21
368.77
368.89
369.68
369.69
372.11
372.45
373.67
374.22
374.64
375.9
376.92
377.16
377.98
378.42
379.14
380.09
380.58
380.94
383.16
384.76
385.95
386.07
387.1
388.15
388.59
389.83
390.16
391.68
392.32
393.22
393.9
394.1
394.2
394.67
394.89
395.47
395.6
395.83
396.75
397.29
398.29
400.31
402.46
402.54
403.28
403.64
405.64
406.58
406.82
409.05
409.15
409.26
409.8
410.43
410.69
411.41
411.48
411.89
412.62
412.9
415.6
415.97
416.85
417.42
418.44
419.6
419.79
420.1
420.67
423.25
423.69
425.19
427.19
427.64
427.71
428.14
428.23
428.8
431.56
432.58
432.63
432.87
433.09
433.63
435.26
436.42
438.35
439.31
440.38
440.42
441.96
442.07
443.76
443.76
444.44
444.88
445.58
445.69
446.75
447.15
448.57
449.49
450.63
452.27
452.72
453.5
454.09
456.28
456.54
456.98
457.0
458.08
459.45
459.81
460.75
461.04
462.34
464.4
465.35
465.42
466.34
467.09
467.82
468.7
469.34
469.49
470.31
470.71
470.79
471.54
471.61
471.61
472.79
473.08
473.6
473.94
474.42
474.82
474.85
476.06
476.47
477.39
478.59
479.38
480.03
480.11
480.12
481.18
481.71
482.87
482.94
483.44
483.94
485.66
486.33
486.34
486.42
487.87
488.09
488.29
488.81
489.12
490.01
490.03
490.21
490.6
490.82
491.78
491.98
492.97
493.58
493.66
494.25
495.79
496.82
497.95
498.1
499.55
499.82
500.08
500.6
501.99
502.09
502.73
503.88
504.59
504.82
505.33
505.37
506.09
506.56
507.06
508.26
509.57
509.64
510.17
510.25
510.26
510.98
511.16
512.7
512.75
515.36
515.75
515.77
518.48
519.07
519.15
519.19
519.92
521.68
522.1
522.38
522.51
522.57
522.6
525.57
526.58
528.42
528.72
530.61
531.08
531.68
534.98
535.69
536.27
537.49
538.55
539.2
542.36
542.43
543.31
543.87
544.08
544.15
544.71
545.63
546.44
546.74
547.38
547.5
549.24
549.36
549.58
550.5
552.25
552.69
553.1
554.32
555.51
556.49
556.71
557.93
559.01
561.68
562.09
565.93
567.75
568.34
568.61
569.15
569.42
569.42
571.47
571.67
574.29
574.64
575.17
576.09
577.39
578.2
579.17
580.65
581.57
584.32
584.34
584.62
585.06
586.05
586.96
587.12
588.03
589.58
590.91
591.36
591.66
592.24
592.34
593.17
593.31
593.59
594.65
594.84
595.72
596.08
596.91
596.99
597.62
597.76
597.77
598.04
599.06
600.14
600.33
600.43
600.83
601.32
601.5
601.57
602.21
602.73
602.93
603.37
603.77
604.38
604.6
605.31
605.36
606.21
606.26
607.47
609.49
609.85
610.37
612.83
612.86
613.08
613.29
613.74
613.96
614.23
614.64
615.01
616.07
616.52
616.91
617.23
618.62
618.76
618.96
620.21
620.87
621.39
621.67
621.71
621.84
622.53
623.96
624.46
624.75
625.42
625.55
626.07
626.14
627.8
628.05
629.19
629.44
631.33
633.84
634.74
635.21
635.31
636.53
636.86
637.28
638.97
639.03
639.25
639.6
640.04
640.61
640.74
640.96
641.02
641.98
642.07
643.13
643.53
645.33
646.27
646.41
648.36
649.73
650.45
651.35
651.91
652.39
653.05
653.84
654.23
655.48
658.2
658.3
661.43
663.43
663.49
664.1
664.14
665.08
665.24
665.61
665.78
665.83
668.13
668.28
668.87
669.77
670.14
671.04
671.05
671.07
674.2
674.28
674.28
675.71
676.3
676.51
677.2
677.65
679.6
679.74
679.74
680.47
681.22
681.55
681.66
682.02
682.79
682.8
683.64
684.12
685.49
686.26
690.89
691.76
693.45
694.07
698.07
698.52
698.55
700.78
701.51
701.89
702.13
702.16
702.28
703.17
704.21
704.32
704.64
706.65
707.44
708.1
709.37
710.76
710.89
712.81
714.6
716.29
717.0
717.45
717.54
717.72
718.24
718.61
718.66
720.41
721.87
724.08
725.04
725.8
726.76
726.95
728.02
728.25
728.73
730.68
731.57
732.15
732.34
733.84
733.85
733.89
734.75
735.25
735.53
735.8
735.99
736.29
736.49
736.62
736.63
736.85
737.19
737.81
738.24
738.33
738.4
739.57
740.41
741.14
742.43
742.45
742.75
743.1
743.2
744.12
744.27
744.44
745.61
746.72
746.92
747.15
748.39
748.97
749.29
749.3
749.73
749.78
750.89
751.53
751.85
752.22
752.29
753.69
753.94
754.24
754.84
757.03
758.33
759.4
759.91
760.38
760.49
761.74
762.51
762.6
763.63
763.84
764.79
765.17
765.28
765.66
765.76
767.51
768.11
768.7
769.41
771.34
771.44
772.68
773.85
775.3
777.34
777.55
777.6
777.72
778.31
778.34
778.46
778.79
779.07
779.45
779.78
779.8
780.06
780.9
781.24
781.83
782.09
782.13
782.98
783.02
783.95
784.07
785.16
785.21
786.6
786.97
787.31
788.58
789.13
790.0
790.09
790.4
791.9
791.95
793.4
794.89
794.97
795.39
796.45
796.92
797.14
797.59
797.76
799.04
799.44
799.69
800.35
800.55
800.71
801.01
801.5
801.52
801.56
802.1
802.34
802.43
802.85
803.13
806.25
806.44
807.11
807.39
809.11
811.62
812.9
812.93
813.25
814.22
814.63
814.68
815.13
815.18
816.75
817.0
817.04
817.09
817.11
817.24
817.75
817.8
818.05
818.98
819.21
819.51
820.51
821.0
821.57
821.94
822.83
822.94
823.81
824.11
824.15
825.25
826.51
827.81
828.42
828.67
828.72
828.83
829.24
829.3
829.61
830.73
830.91
830.94
831.51
832.18
833.17
834.12
834.95
835.05
835.65
835.99
836.09
837.33
838.13
840.09
840.13
840.61
843.0
843.56
843.57
843.67
844.47
845.07
845.2
845.7
846.58
846.65
847.72
847.84
848.75
849.16
849.22
849.45
849.48
849.65
849.76
849.94
850.74
851.96
854.16
854.25
854.4
854.55
854.91
855.02
855.16
855.17
856.31
856.83
857.96
858.19
858.54
859.03
859.45
862.32
862.5
863.28
863.37
863.49
863.66
864.72
868.13
868.72
869.01
869.7
870.23
870.41
870.41
870.48
871.17
871.42
871.9
871.93
871.98
872.51
873.1
873.77
874.84
875.03
875.43
875.79
876.22
876.35
877.0
877.04
878.71
878.98
879.99
880.47
880.76
881.06
881.59
882.09
882.95
883.02
884.38
885.75
886.56
886.79
887.03
889.16
891.46
891.55
891.69
891.88
892.24
892.51
893.07
894.07
894.07
894.32
894.51
894.85
895.08
895.38
895.51
895.95
896.56
896.89
897.62
899.68
899.79
900.81
901.32
901.57
901.79
902.93
903.17
903.81
905.47
906.98
909.01
909.19
909.41
910.65
910.67
910.75
911.74
913.15
913.17
913.38
913.64
913.9
914.36
914.86
916.65
916.89
917.7
918.15
919.06
919.12
919.24
920.96
923.34
924.27
924.34
924.96
925.22
925.27
925.68
926.06
927.45
927.55
928.35
928.88
929.96
930.14
930.3
930.94
931.4
931.51
933.76
933.8
935.31
935.32
935.59
935.73
936.18
936.4
936.58
939.1
939.15
939.39
940.57
941.38
943.63
944.78
945.98
947.5
948.28
948.79
949.06
949.15
950.73
953.46
953.75
953.83
955.48
956.35
956.62
957.03
957.65
961.14
961.36
961.66
961.97
963.16
965.04
965.69
966.93
967.21
967.31
967.32
967.87
967.89
968.48
969.26
969.95
969.97
970.07
970.6
971.5
971.97
972.41
973.1
974.18
975.14
976.03
977.19
977.95
978.61
978.89
980.02
980.41
981.42
981.47
982.1
982.85
983.79
983.79
984.86
985.1
985.59
985.8
986.45
987.1
987.21
987.37
987.78
990.71
992.22
993.57
993.86
993.96
994.03
994.24
994.93
995.7
995.93
996.67
997.28
997.85
998.45
998.53
999.3
1000.13
1002.37
1002.87
1003.83
1004.32
1004.6
1007.5
1007.65
1007.86
1008.28
1008.45
1009.65
1010.94
1011.21
1011.49
1013.86
1015.61
1015.64
1015.91
1016.27
1016.88
1016.96
1017.28
1018.35
1018.36
1018.5
1018.83
1020.38
1021.48
1022.4
1022.79
1024.27
1024.59
1025.75
1026.4
1027.29
1027.97
1028.89
1030.48
1030.82
1033.06
1033.86
1034.1
1035.33
1035.39
1036.09
1036.4
1036.57
1036.84
1036.87
1037.28
1037.59
1037.65
1038.75
1039.4
1039.84
1040.19
1040.94
1041.1
1041.96
1042.4
1043.81
1044.87
1045.26
1046.33
1046.69
1049.62
1049.88
1050.33
1051.21
1052.48
1053.32
1055.83
1055.83
1055.96
1057.9
1058.36
1058.4
1059.29
1059.7
1060.42
1060.66
1061.58
1062.91
1063.38
1064.17
1065.84
1066.46
1066.78
1066.83
1067.02
1067.56
1068.26
1068.97
1069.14
1070.57
1070.8
1071.98
1072.07
1072.51
1072.54
1073.48
1073.48
1073.72
1075.87
1076.0
1076.11
1076.13
1076.67
1076.89
1077.57
1077.59
1077.69
1079.95
1080.15
1080.69
1081.53
1082.07
1082.66
1084.05
1085.49
1086.36
1086.41
1086.43
1086.79
1089.04
1090.38
1091.28
1092.86
1093.15
1094.04
1096.74
1097.01
1097.55
1097.74
1097.86
1098.11
1098.47
1098.94
1099.07
1099.98
1100.01
1100.36
1101.17
1101.18
1101.2
1101.29
1102.55
1102.84
1103.56
1103.97
1105.64
1105.91
1107.31
1107.34
1108.09
1108.19
1108.65
1108.87
1109.68
1111.08
1112.12
1113.04
1113.45
1115.28
1116.07
1116.21
1118.71
1119.37
1121.0
1122.71
1123.26
1125.45
1126.14
1127.23
1128.27
1129.42
1129.85
1130.77
1133.49
1133.56
1135.89
1136.51
1138.15
1138.52
1139.08
1139.1
1139.95
1140.1
1140.14
1140.16
1140.44
1140.98
1141.33
1141.39
1142.74
1142.75
1143.05
1143.8
1146.47
1146.81
1148.12
1148.18
1148.32
1148.62
1148.98
1149.5
1149.6
1153.13
1153.19
1153.6
1154.16
1154.18
1154.29
1154.98
1155.47
1155.73
1156.16
1156.36
1156.84
1158.2
1158.35
1158.53
1158.6
1159.98
1160.38
1160.63
1160.87
1161.77
1162.32
1162.5
1162.92
1163.03
1163.33
1163.39
1163.56
1163.78
1163.91
1164.94
1164.98
1165.16
1166.13
1166.57
1169.6
1171.11
1171.37
1172.34
1172.73
1173.27
1174.06
1175.57
1175.65
1176.55
1176.62
1177.34
1177.42
1179.43
1180.27
1182.64
1183.77
1183.77
1184.62
1185.73
1185.93
1187.3
1188.1
1188.66
1189.49
1189.5
1190.3
1191.7
1192.3
1192.5
1192.7
1192.89
1193.77
1194.04
1194.05
1194.56
1195.38
1196.53
1196.6
1196.78
1196.81
1197.54
1197.62
1199.33
1199.62
1199.81
1200.0
1200.69
1200.81
1201.6
1201.83
1201.98
1202.07
1203.04
1203.04
1208.59
1208.99
1210.37
1210.66
1211.49
1212.48
1213.29
1214.04
1214.05
1216.82
1218.4
1218.78
1218.95
1219.31
1219.86
1220.04
1220.51
1221.24
1222.05
1224.14
1224.46
1224.8
1224.89
1225.37
1226.03
1226.06
1226.6
1226.86
1227.42
1229.09
1229.63
1230.2
1230.56
1230.71
1231.25
1231.69
1232.09
1232.2
1232.41
1233.18
1233.18
1235.31
1235.47
1236.42
1237.88
1238.32
1238.49
1239.91
1239.93
1241.3
1241.67
1241.72
1242.08
1242.3
1242.39
1242.85
1244.0
1244.1
1244.48
1246.23
1246.55
1247.34
1247.84
1248.07
1249.09
1250.58
1252.41
1252.89
1254.43
1254.57
1254.68
1254.85
1255.25
1255.99
1256.63
1257.25
1258.29
1258.36
1258.51
1258.57
1258.73
1259.4
1261.16
1261.23
1261.34
1261.43
1262.77
1263.01
1263.54
1265.88
1266.16
1266.89
1267.04
1267.23
1269.29
1269.32
1269.99
1270.92
1273.02
1273.57
1273.89
1275.01
1276.03
1277.39
1277.61
1277.93
1278.16
1279.51
1280.32
1280.41
1281.79
1282.92
1282.95
1283.44
1283.48
1283.8
1285.61
1285.65
1286.45
1286.59
1287.34
1287.95
1288.98
1289.0
1289.03
1289.38
1289.92
1290.46
1293.39
1293.7
1294.0
1295.24
1299.96
1300.27
1300.7
1300.74
1302.73
1303.39
1304.26
1305.08
1305.13
1306.72
1306.72
1308.07
1308.84
1309.77
1310.68
1311.04
1311.1
1311.11
1312.31
1313.52
1314.66
1315.4
1316.26
1316.31
1319.35
1319.6
1320.9
1321.51
1322.73
1323.19
1323.87
1324.07
1324.41
1324.88
1325.23
1326.11
1327.41
1327.54
1327.91
1328.03
1328.15
1328.7
1329.34
1330.7
1330.71
1331.38
1331.5
1332.4
1332.41
1334.05
1334.81
1336.11
1336.46
1336.54
1337.38
1338.95
1339.31
1341.45
1342.79
1342.89
1343.53
1343.8
1343.86
1344.01
1344.73
1344.84
1345.56
1345.61
1346.49
1347.07
1347.23
1349.42
1352.38
1354.67
1355.49
1356.25
1356.69
1357.96
1358.89
1360.35
1360.41
1360.97
1361.22
1361.3
1361.55
1362.31
1362.32
1362.81
1363.43
1363.81
1365.46
1366.93
1367.01
1369.42
1370.06
1370.25
1370.46
1371.77
1373.45
1373.78
1374.49
1375.74
1375.96
1375.98
1377.15
1377.79
1377.84
1378.78
1380.44
1380.68
1380.72
1380.91
1381.06
1381.48
1381.6
1384.83
1384.87
1384.91
1385.2
1386.29
1386.75
1387.05
1388.45
1388.75
1389.09
1389.47
1389.88
1390.65
1392.94
1393.07
1394.37
1395.87
1396.49
1398.65
1399.15
1399.25
1401.25
1401.36
1403.11
1403.7
1405.6
1405.63
1405.88
1407.37
1408.84
1408.91
1409.05
1409.63
1409.74
1410.23
1410.36
1410.58
1412.4
1412.96
1413.98
1414.24
1414.33
1414.57
1416.2
1416.43
1417.5
1418.61
1418.63
1419.16
1419.36
1419.82
1420.74
1421.14
1421.17
1421.81
1422.05
1423.5
1423.99
1425.77
1425.86
1426.23
1427.41
1429.42
1429.94
1430.12
1430.18
1430.39
1430.43
1432.79
1433.42
1433.51
1433.54
1436.19
1436.98
1437.29
1437.3
1437.48
1439.26
1439.43
1440.45
1440.74
1441.38
1441.78
1442.42
1442.73
1442.74
1442.77
1443.03
1443.22
1443.25
1443.91
1444.41
1444.79
1444.91
1445.42
1445.45
1445.51
1445.77
1447.39
1448.17
1448.75
1450.52
1453.66
1453.7
1453.87
1454.24
1454.27
1454.58
1455.52
1455.67
1456.11
1458.01
1458.88
1458.93
1459.58
1460.25
1461.95
1461.98
1462.63
1462.9
1463.47
1464.42
1464.75
1465.25
1466.07
1466.08
1467.5
1467.56
1470.42
1470.85
1471.25
1471.32
1471.92
1472.06
1472.1
1472.17
1474.28
1474.87
1475.32
1475.34
1476.14
1476.18
1476.21
1476.81
1478.42
1479.13
1481.69
1481.72
1482.03
1482.06
1482.5
1482.74
1483.1
1483.15
1483.6
1484.18
1484.5
1485.51
1486.34
1486.88
1486.98
1487.93
1488.23
1489.36
1489.71
1489.96
1490.71
1490.93
1491.48
1492.16
1492.87
1492.94
1493.37
1493.96
1494.05
1494.54
1495.54
1496.93
1497.74
1498.15
1498.51
1498.93
1499.12
1499.66
1500.1
1500.28
1501.27
1501.63
1501.72
1502.54
1503.98
1505.22
1505.28
1505.66
1506.84
1506.93
1507.13
1508.32
1508.41
1508.44
1508.44
1511.01
1512.0
1513.05
1514.87
1515.09
1515.13
1515.15
1515.27
